,AHI,snore_db_mean,saturation_mean,desaturations_mean_nadir,percent_of_supine_sleep,total_sleep_time,sleep_efficiency,variability_between_sleep_stage_percents,hrv_time_rmssd_during_night,hrv_time_rmssd_during_wake
bt__hemoglobin,0.2780988217519116,0.1541199881098284,-0.2437717151541234,-0.0560423822794585,,-0.0817044282027955,-0.0648742403468422,0.0588708055718435,0.1748788964536244,0.0717265109364727
bt__monocytes_abs,0.1537873540556068,0.0953120865270511,-0.116554205472644,-0.055172613086006,,-0.0276617930795326,-0.0351480962904074,,0.0524678824077369,
bt__wbc,0.153575268594641,0.1005192154971787,-0.1285661450473782,-0.0763228487544454,,-0.041198516469433,-0.0385889617827265,,,
bt__neutrophils_abs,0.1073896154892566,0.0852431022101593,-0.1189653414095276,-0.0812288971091869,,-0.0415130480990131,-0.0368114910029572,,,
bt__lymphocytes_abs,0.1367082412040892,0.0650859482503321,-0.0864252689084167,-0.035224459142282,,,,,-0.0277227595103069,-0.0391919345752188
bt__eosinophils_abs,0.0798808631388703,0.0433135708787552,-0.0651476945948476,-0.037495992840699,,,-0.0347654851160904,,,
bt__basophils_%,0.0380892837328751,,0.0948257018284404,0.0839389572691347,,,,,0.0311662004047919,
bt__neutrophils_%,-0.028055631497302,,-0.033537853248448,-0.0449761344944381,,-0.0348132785114628,,,,
bt__lymphocytes_%,,,0.0292962819274112,0.0374679871122131,,0.0412924583431683,0.0299101548234222,,-0.0261228488618594,
bt__basophils_abs,0.0876141073942637,,,,,,,,,
bt__monocytes_%,0.0464607286258429,,,,,,,,0.0774123028684162,0.0354826463487386
bt__eosinophils_%,0.0293731894973505,,,,,,,,0.0324529591490347,
snoring_yes,0.2443341913278013,0.2095017183634911,-0.1435855797939518,-0.1039223966375083,,-0.0393976176183358,,,,
sleep_hours_in_24H,-0.0387577425019323,-0.0395910296359151,,0.0403085651177682,-0.0678529724349337,0.272132290814768,,0.0529208728615501,-0.0554637614538565,
hours_watching_tv,0.12558489296958,0.0522192096164674,-0.1135897259645328,-0.0595815156480785,-0.0410018876516591,,-0.0611099404436948,0.0373052274076857,-0.0600191052537044,
vigorous_activity_minutes,-0.0855906286960158,-0.0588631475822764,0.0835655177454591,0.0497267391879,,-0.0373903157448015,-0.0464282765912136,,0.1679874847369404,0.0878634838206543
physical_activity_maderate_days_a_week,-0.0603613505990908,-0.061392022382054,0.0696122736202747,,,,,,0.1050239427056329,0.0675796476135635
usual_walking_pace_Fast,-0.0708528217842259,-0.0479809928450422,0.086430255935405,0.0799188478416395,,-0.0382786568274558,,,0.0724863306011015,0.0482491545440465
nap_during_day_Not or rarely,-0.0604162940237843,-0.0357209090304842,0.0558630382476391,,0.0367919502811769,,0.0552066118595145,-0.038484647890505,,
trouble_falling_a_sleep_Not or rarely,-0.0443708569907512,,,,0.071960117084371,-0.0430076780129446,0.1391725990533701,-0.0529879575620119,,-0.0393381481649555
trouble_falling_a_sleep_Usually yes,0.0424775093724015,0.0451526172618275,-0.0349231659012173,,,0.0471377413384598,-0.1129815787063495,0.0460184662782717,,
work_days_a_week,,,0.0387876363940391,0.0569248034292191,,-0.0691407991224782,,,,
drink_alcohol_with_meals_partial,,,0.0523363915945557,0.0490216670625303,,,,,0.063007266670888,
years_using_mobile_phone_Over 8 years,,,0.0937669573513014,0.0870930476136654,,,,,,
mobile_phone_side_of_head_Right,,,0.0713824800119416,0.0460532286127967,,,,0.0347149766126119,,
alcohol_drink_1-3 times a month,,,0.050079160091292,0.0514169682401286,,,,,,
falling_asleep_during_daytime_Not or rarely,-0.0551230463683741,-0.0440366361719294,0.0401457576419484,0.0377328407244551,-0.0399870447872358,0.0482258448130428,,,,
moderate_activity_minutes,-0.0444126869728797,-0.0630930564620855,,,,,,,0.046781116378661,0.0390813615022428
high_exercise_times_a_month_Two or three times a week,-0.0385704587997895,-0.0693776859341857,,,,,,,,
nap_during_day_Usually yes,0.0479386566225153,,,,-0.0445473091414123,-0.0368243376874311,-0.0565770280685915,,,
smoke_tobacco_now_Yes  most or all days,-0.0428261128510242,,,,,,,-0.0448198267794286,0.0387615230706455,
snoring_dont know,,,,,,,,-0.0613159622144543,,
smoke_houshold_no,0.0420823664842146,,,,,,0.0483550537402072,,-0.0448317124252995,
tobacco_past_how_often_I never smoked,,,,,,,0.0477333712535284,,-0.038483462270551,
smoke_tobacco_now_no,,,,,,,0.0457025944816923,,-0.0750944621635738,
mobile_phone_use_duration_per_week_More than 6 hours,,,,,,,,,,-0.0430107233382974
alcohol_drink_In special cases only,,,,,,,,,-0.0346936501010155,-0.0363859986398272
drive_faster_often_Never or rarely,,,,,,0.03676540235972,,,-0.0533856542912099,
high_exercise_times_a_month_Once a week,,,,,,,,,-0.036404978785893,
alcohol_drink_Never,,,,,,,,,-0.042079785960696,
high_exercise_times_a_month_Two or three times in the last month,,0.0596001162399466,,,,,,,,
usual_walking_pace_Slow,,0.0487491662842747,,,,0.0344909767171453,,,,
easy_getting_up_Its very hard for me to wake up,,,,,,0.062367905095632,0.0346241183277607,,,
consider_yourself_morning_evening_Im more of a morning man than an evening,,,,,,0.0413640637740036,,,,
alcohol_drink_Daily or almost daily,0.0567487632155063,,,,-0.0352980569904504,,,0.0423233635275275,,
drink_alcohol_with_meals_yes,0.0360622950226987,,,,,,,,,
mobile_phone_side_of_head_Equal on both sides,0.0425174135844281,,,,,,,,,
mobile_phone_use_duration_per_week_Less than 5 minutes,0.0393334494271933,,,,,,,,,
usual_walking_pace_Average,0.0384561609221728,,-0.0453611111204134,-0.0371218399905755,,,,,,
pet_present_no,0.04375835734609,,-0.0425239060499198,,,,,,,
shift_work_prefer not to answer,0.0341718825429715,,-0.0506516332324039,,,,,,,
high_exercise_duration_Between an hour and an hour and a half,-0.0616708769267018,,,,,,,,,
why_stop_drinking_Other reasons,-0.0369557219140591,,,,,,,,,
tobacco_past_how_often_I smoked sometimes,-0.0400369303625433,,,,,,,,,
manual_physical_work_Usually,,,0.0377151019652218,,,,,,,
manual_physical_work_no,,,0.0477053561322909,,,,,,,
easy_getting_up_Does not wake up easily,-0.0384592209185745,,0.0369952806642688,,,,,,,-0.0379703557371305
pet_present_yes,-0.0442082556310064,,0.047252277491677,,,,,,,
shift_work_no,-0.0408502435924796,,0.0449775496402689,,,,,,,
years_using_mobile_phone_prefer not to answer,,,,,,-0.0388492667085916,,,,0.0417295300556199
mobile_phone_use_duration_per_week_prefer not to answer,,,,,,,,,,0.0463998730041802
high_exercise_duration_Between an hour and a half and two hours,,,,,,,,,,0.0378791021882999
snoring_prefer not to answer,,,,,,,,,,0.0379095599116267
walking_minutes_day,,,,,,,-0.0443422779167304,,,
visit_friends_family_times_2-4 times a week,,,,,,,-0.0362816779994955,,,
pet_past_yes,,,,,,,-0.0356282840198878,,,
trouble_falling_a_sleep_From time to time,,-0.0414088793543696,,,,,-0.0353575678521977,,,
mobile_phone_use_duration_per_week_30-59 minutes,,-0.0362838112629018,,,,,,,,
visit_friends_family_times_Once a week,,-0.0388641887389998,,,,,,,,
visit_friends_family_times_Once every few months,,,,,,-0.0400374890607895,,,,
falling_asleep_during_daytime_Often,,,,,,-0.0388144428940089,,,,
nap_during_day_prefer not to answer,,,,,,-0.0364052478171385,,,,
drive_faster_often_prefer not to answer,,,,,,-0.0345077097804312,,,,
climb_staires_tymes_a_day_11-15,,,,,,-0.0347825885157719,,,,
easy_getting_up_Wakes up very easily,0.0351481727839286,,,,,-0.0485107434328991,-0.045139903167245,,,
consider_yourself_morning_evening_Im totally a morning man,,,,,,-0.046605409533576,-0.0428049337461543,,,
nap_during_day_From time to time,,,,,,,,0.0454541728503923,,
falling_asleep_during_daytime_prefer not to answer,,,,,0.0369583931816461,,,,,
consider_yourself_morning_evening_Im more of an evening man than a morning,,,,,0.0504333923557454,,,,,
why_stop_drinking_Medical caution,,,,,,0.035795236364585,,,0.0379823819931957,
alcohol_drink_1-2 times a week,,,,,,,,,0.0517521994601365,
smoke_tobacco_now_Only sometimes,,,,,,,,,0.046785534293145,
drive_faster_often_Most of the time,,,,,,,,,0.03466908517839,
easy_getting_up_prefer not to answer,,,,,,,,,0.0352522735765956,
mobile_phone_side_of_head_prefer not to answer,,,,,,,,,0.0422838002099604,
drink_alcohol_with_meals_no,,,,,,,,,0.03923385311233,
manual_physical_work_Sometimes,,,,,,,,,0.039899217959112,
mobile_phone_use_duration_per_week_4-6 hours,,,,0.0405479210211453,,,,,,
climb_staires_tymes_a_day_6-10,,,,,,,0.0385441481917489,,,
usual_walking_pace_Moderate,0.0420815350430819,,-0.0404594164682727,-0.0453702960106991,,,,,-0.0604225355771105,-0.0389121044813329
manual_physical_work_prefer not to answer,,,-0.053589788459603,-0.0384120974053053,-0.0390662904643636,0.0363482583363649,,,,
high_exercise_duration_Between a quarter of an hour and half an hour,,,-0.035983468427234,-0.0395854495128874,,,,,,
high_exercise_duration_Between half an hour and an hour,,,-0.0537772541232538,-0.0631298711500917,,,,,,
hours_outdoors_winter,0.0378540778160473,0.0488496924888484,-0.0358304141550453,-0.0394692940666047,,-0.0388633857798325,-0.0771049585701808,,0.0460434145120544,0.0461658530271541
hours_outdoors_summer,,0.0447223213679552,,,,-0.0463507624382916,,,0.0385710102216471,0.0366249835726989
white_wine_glasses_week,,0.0454753855736229,-0.0444940640552177,-0.0450825069350245,,-0.0424107454991384,,,,0.0519660281780158
liqueurs_measures_week,0.0494616437258013,0.0474224025706372,-0.0626609188817795,,,-0.0450469179217827,,,0.0527231690713832,
hours_driving,0.0475853045988922,,-0.0410904008547211,,,-0.0533815942799228,,,,-0.0408248257830759
falling_asleep_during_daytime_From time to time,0.0609671436164234,,-0.0388792340837149,-0.0347896194589973,0.0455449589119034,-0.0451977257123371,,,,
hours_using_computer_not_work,0.0692641235070385,0.0649812055807579,-0.0631898163081986,-0.0470443578220564,-0.038594929671302,,,,,
tobacco_past_how_often_I smoked most or all days,0.0838116492654019,,-0.0799803353945793,-0.0606846043013586,,,-0.0530724368058525,,,
walking_10min_days_a_week,,-0.0355335491213871,,,,-0.0371431827477957,-0.0625823709339992,0.0448107631967196,0.0877056045698034,0.0667574469909499
high_exercise_times_a_month_Four to five times a week,,,,,,,-0.0485566396906204,0.0358488009738179,0.0812378512101125,0.0625020241986482
beer_cider_pints_week,,0.0419872211714273,,0.0499210722334398,,-0.0685920985294682,,,0.1033852774303402,0.0496875452121481
work_hours,0.0446325642339626,,,0.0530024726795418,0.0494025060067496,-0.0624743759827601,,,0.0620908756506199,
work_hours_day,0.0422237592464631,,,0.0549242767482496,0.046733915630973,-0.076254889343297,,,0.0602818128811289,
liver_sound_speed,-0.2139733992758394,-0.1305885787375598,0.2004824277239474,0.1416551971533818,,,,0.0371466286044694,0.1281651511281352,0.0831796224084106
bt__alt_gpt,0.2471210643671368,0.1722334317682861,-0.18972827849722,-0.0733687446956416,,-0.0914842224451286,-0.0667396338156071,,0.071707498667015,
liver_attenuation,0.189150477021201,0.1184589507977104,-0.1209272781166026,-0.0655823114148258,,,-0.0297948647905566,,-0.0452082002707386,-0.0521049406617299
bt__alkaline_phosphatase,0.1814382403443953,0.0635090971406398,-0.1567757427849571,-0.0623756931246259,-0.0402239553224439,,-0.0563454846846494,,-0.0554471385188407,
bt__protein_total,0.0693541986891563,0.0389547209250579,,,,-0.052117883450289,,-0.0413523993066971,,-0.0518427741462359
bt__platelets,0.0502652494654747,,-0.0280105800957839,-0.0303431307169085,-0.0298683304445109,,-0.0483383083073428,-0.038994473057946,-0.1002374159102876,-0.0905444522349405
liver_viscosity,0.1084464112977182,0.0617065978867648,-0.0633335749323363,-0.0261506760192321,,,,,0.0526995798947607,0.0371058537438298
bt__ast_got,0.1317742811158969,0.0566191829531484,-0.0880464341803201,,,-0.0699132327294375,-0.0341589255524947,0.0614893813916639,0.0913285095590991,
bt__albumin,0.0414037009796028,,,0.0447968315094973,0.0478250161732926,,,,0.0912524424606137,
liver_elasticity,0.0247661262208918,0.0487414673066968,,,,-0.031570443346939,,0.0466934837382595,0.1371162908791972,0.1084550068664313
bt__bilirubin_total,,,,,0.0421908521477702,-0.0554845465160347,,0.0474488448918068,0.1027821365868998,0.0741621659599268
bt__creatinine,0.1922229959578291,0.1020254461801626,-0.1245957700771289,,,-0.0795800030767675,-0.0402585671277317,0.0963857128805189,0.2157122040383034,0.0990208297524401
bt__urea,0.1322714792671087,0.0697805873889002,-0.1265265040283029,,,-0.062007963113189,-0.071286622928601,0.0680095184603299,0.079264348275225,
bt__sodium,0.0968330961001718,0.0535332827672279,-0.0839388500014911,-0.0400688600561521,,,,,0.0364943826456111,
bt__potassium,0.1051649896088225,0.0391671078571139,-0.0846633336968817,-0.0427401461171418,,,-0.0513546271561516,,,
fBin__45,0.0585150910350892,0.075392194411087,-0.0529580590602156,-0.0309646874491704,,-0.046763317651492,,,0.1019012684046909,0.0541577407203335
fBin__249,0.0549694090808876,0.0481738769129951,-0.0304570504313414,,0.0326005455217904,-0.0423580976228824,,,0.0618987297281322,0.0548857121178571
fBin__100,0.0414075996841212,0.0314004179246491,-0.0360046580968877,,,-0.0529859295522983,,,0.0617832561099776,
fBin__247,0.0565871999968442,0.0383194415261342,-0.0352840300877061,,0.0425753667211937,-0.0337808858123093,,,0.036064682204093,
fBin__102,-0.091377152341236,-0.0605866180836776,0.0717819442328402,,,0.0523742001647901,0.0722562590766532,,-0.0553510324223795,
fBin__86,-0.0784559947099692,-0.0652828685692498,0.052803827524139,,,0.0335072987264143,0.0647268560401033,,-0.0648461771404975,-0.0319556585834451
fBin__526,-0.0998698643164906,-0.0865043600514495,0.0591777532420447,0.0313442084293362,-0.0319027253974206,0.0512051615943752,0.0731844920360599,,-0.0757611908696253,
fBin__452,-0.0967408090750751,-0.0731793816343381,0.0708270137843049,0.0381825058334452,-0.0307061709845705,0.0396005721367148,0.0545014223511181,,-0.0329660385621382,
fBin__529,-0.1082309060993928,-0.0732081781073196,0.0504652658121801,0.03501116363198,-0.0337608402955601,0.0354843124921265,0.0556070790741104,,-0.0444680158421866,
fBin__121,-0.0760347825911676,,0.1044046414199413,0.0432176845306341,,,,-0.0391477628243109,,
fBin__280,-0.0372577077100046,-0.0316461969487484,0.0370202143861449,0.0343518414320291,,,,,0.0387397913488827,0.0319346232513872
fBin__469,-0.0541211896455414,-0.0363158027273586,,,,,,,0.0459078559758613,0.0375482141258174
fBin__619,-0.0503330302590125,-0.0317942592897145,0.0347533746773141,,,,,,0.0446744105697905,0.0611557017458231
fBin__486,-0.089510901468798,-0.0357475442085826,0.0590513171253022,,,,0.0389098819195009,,0.031897157608748,0.042063829572493
fBin__257,-0.0907286194902411,-0.0595630820887119,0.0681882629493076,0.0351890409732881,,,,,0.0456437909285937,0.0354266152682762
fBin__263,-0.0765828973119686,-0.0396199358945319,0.0585564868528028,0.0463227158905437,,,,,0.051290950937777,0.0468022511876835
fBin__441,-0.0841416308091954,-0.0546257121653033,0.0634572987403663,0.04425890842061,,,,,0.0573877846144138,0.0374400813249962
fBin__262,-0.079432369245293,-0.0588173974590078,0.0620867603551307,0.0434252968509929,,,,,0.0498163538991724,0.0540277204639562
fBin__480,-0.0791639700898996,-0.0513206474070615,0.0574502647548946,0.0410430562501351,,,,,0.049063170472423,0.0446786869795383
fBin__531,-0.129937974508414,-0.0837165041976457,0.092947633167976,0.058410824592958,,,0.0656210325103777,,,
fBin__504,-0.119798928335148,-0.07595420184972,0.0763747147769887,0.0459785261779955,,0.0335006168111706,0.0681720567459241,,,
fBin__541,-0.1301235645842048,-0.0727926770355903,0.0743158640550545,0.0421450826167905,,0.0328133418678505,0.0592414872112535,,,
fBin__270,-0.0882123483057676,-0.0675042771172477,0.0573512824561737,0.0442761688540293,,0.0349997129450447,0.0668808584620529,,,
fBin__387,-0.072998447495052,-0.0714035459906354,0.0776063120905522,0.0648935971636692,,0.0460856208595652,0.0508252955709294,,,
fBin__457,-0.1088023335391634,-0.0702436606552263,0.0693260041720559,0.056571718903434,,,0.0540375387598524,,,
fBin__94,-0.1027921201089336,-0.0648024054038426,0.0684201793972136,0.04386669999166,,,0.0724870128057956,,,
fBin__530,-0.0994427020838756,-0.0797070831609885,0.0719744778076029,0.0456299931102719,,,0.0439328501729912,,,
fBin__549,-0.0863510881260884,-0.085907317749105,0.069754376261726,0.054720486015564,,,0.0485383730772827,,,
fBin__454,-0.0939729383273369,-0.0730018560406298,0.09349756954141,0.0433918013896972,,,0.0370780913839101,,,
fBin__569,-0.0801874557702349,-0.0654679142718459,0.0806055831756001,0.0513993826131812,,,0.0467843604944868,,,
fBin__274,-0.0823059559736284,-0.0487058549532283,0.065364073834794,0.0358051665775374,,,0.0364700554171386,,,0.0338997518029419
fBin__537,-0.0708110504961783,-0.0662782795216838,0.0526842570049154,0.0446236806294801,,,0.0549063346621103,,,
fBin__334,-0.0725517389816987,-0.0588826689828637,0.0512189958641595,0.0421377880858267,,,0.0327482033079504,,,
fBin__337,-0.0747358851439757,-0.0636471804369885,0.0632202719726033,0.0415370773923282,,,0.0394335316857225,,,
fBin__461,-0.0668249177573658,-0.0498251535318118,0.0369239234120107,0.0381062223648076,,,0.0334236176053128,,,
fBin__83,-0.065681630649854,-0.0431242182261418,0.0488080137126549,0.045181884073708,,,0.0546164201162048,,,
fBin__323,-0.0985699762792115,-0.0459950537284563,0.0745946443208637,0.0367911780356353,,,0.0421141301146149,,,
fBin__503,-0.0931022216981337,-0.044774850229626,0.048831711112818,0.0321827814190034,,,0.0544913615856279,,,
fBin__564,-0.058756197163614,,0.0458430310749009,,,,,-0.0463371642153722,,
fBin__627,-0.0766630726216415,-0.0432017773865606,0.082841184254682,,,,,,,0.0318347825297589
fBin__487,-0.0881171752397228,-0.0312259183191935,0.0554395902720425,0.0456924558419804,,,,,,0.0414596713788232
fBin__527,-0.0864415252003631,-0.0584715246795419,0.0746533358378692,0.0362857807134883,,,,,,
fBin__616,-0.0792728100980502,-0.0519416191974362,0.0559106327530855,0.0306782907129773,,,,,,
fBin__424,-0.0614352920507315,,0.0625045152695997,0.0373451487533383,,,,,,
fBin__600,-0.0568896904436063,,0.0583362521382382,0.0348675162739903,,,,,,
fBin__465,-0.0550634528561333,,0.0329237748290689,0.0384918182266359,,,,,,
fBin__55,-0.0333285935955944,,0.0331414059004861,0.0332328028803974,,,,,,
fBin__287,-0.0555937999633052,-0.0388560681839492,0.0565608574546797,0.0400063179406824,,,,,0.0305830204208358,
fBin__373,-0.0405516258510089,-0.0344796692088995,0.0551768456425647,0.0439129311500077,,,,,,
fBin__605,-0.0423337726662558,-0.037182518521255,0.0513538978158907,0.0543712707853615,,,,,,
fBin__253,-0.0427122289845517,-0.0314707700728408,0.0456249454804198,0.0311303477490908,,,,,,
fBin__364,-0.0502100828167966,-0.0380192701555001,0.0547479927835448,0.0360945794967258,,,,,,
